Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
38.0,0,4,1,14.129609103666777,0,0,0.0,122.0,11.0,37.0,Low
22.0,1,3,1,10.391518408495156,0,0,19.0,102.0,14.0,24.0,High
30.0,0,0,4,21.804763558944764,0,0,10.0,118.0,71.0,14.0,Medium
40.0,1,3,1,8.62886079496885,0,0,9.0,94.0,18.0,5.0,Medium
24.0,1,3,1,7.254256944290799,0,0,,38.0,30.0,48.0,Medium
49.0,1,3,2,6.996209159010884,1,2,16.0,125.0,64.0,44.0,High
44.0,0,1,2,10.084186467852955,0,1,4.0,92.0,21.0,19.0,Medium
31.0,0,1,4,16.61414007471525,0,3,19.0,12.0,67.0,17.0,Low
27.0,1,1,0,11.769184159823194,0,2,8.0,158.0,56.0,16.0,Medium
25.0,1,3,0,11.20900991222796,0,0,18.0,124.0,93.0,35.0,High
48.0,0,3,0,8.593896002746192,1,0,0.0,116.0,45.0,34.0,Low
32.0,1,0,3,3.458118023903725,0,2,18.0,64.0,57.0,34.0,Medium
39.0,1,0,4,14.603639150750269,0,1,18.0,23.0,34.0,16.0,Medium
30.0,0,3,2,23.19225361483148,0,1,10.0,34.0,56.0,29.0,Medium
43.0,1,3,2,23.28495924399538,0,0,1.0,71.0,58.0,13.0,Low
46.0,1,1,0,22.082656371141216,0,0,14.0,32.0,96.0,15.0,Medium
28.0,1,3,0,3.298517021542549,1,0,8.0,62.0,39.0,18.0,Medium
27.0,1,0,2,7.764391708354446,0,1,5.0,55.0,23.0,9.0,Low
32.0,1,0,4,19.838059112674504,0,2,14.0,38.0,35.0,10.0,Medium
15.0,0,1,1,23.02697679017599,0,1,16.0,176.0,66.0,29.0,High
38.0,1,3,3,2.015090641960607,0,0,9.0,165.0,89.0,1.0,High
22.0,1,1,4,0.8127266953161127,0,0,15.0,34.0,16.0,49.0,Medium
28.0,1,3,0,4.726054198430012,1,2,9.0,27.0,10.0,5.0,Low
40.0,1,3,3,7.404905470661703,1,0,9.0,147.0,89.0,16.0,Medium
48.0,0,0,3,0.9959099462573472,1,0,10.0,128.0,92.0,36.0,Medium
33.0,0,2,4,13.894292232527771,1,2,9.0,174.0,50.0,13.0,High
16.0,0,0,1,20.07418710973759,0,0,16.0,38.0,19.0,19.0,Medium
27.0,1,3,1,3.208915182744173,1,1,15.0,116.0,26.0,13.0,High
21.0,0,1,4,8.788105145875583,0,0,16.0,16.0,70.0,25.0,Medium
47.0,0,3,3,5.62428510863867,0,0,8.0,88.0,88.0,27.0,Medium
41.0,1,2,0,0.8187093828391614,0,0,9.0,137.0,36.0,17.0,Medium
15.0,2,0,2,9.74135185126734,0,0,11.0,32.0,85.0,14.0,Medium
22.0,1,1,3,18.429787731023307,0,1,4.0,62.0,44.0,34.0,Low
23.0,0,3,2,11.155803045919228,0,2,0.0,117.0,85.0,,Low
23.0,0,1,0,13.931414044180826,0,0,4.0,79.0,39.0,46.0,Medium
30.0,0,0,3,19.13719919445427,0,1,0.0,100.0,34.0,15.0,Low
32.0,1,3,2,16.4021301370675,0,0,3.0,69.0,54.0,24.0,Low
31.0,0,1,0,9.144374896942216,0,0,18.0,163.0,36.0,6.0,High
38.0,1,3,1,6.19293978384042,1,2,14.0,,46.0,7.0,High
26.0,0,3,1,10.19832044242406,0,0,11.0,150.0,5.0,34.0,High
26.0,1,1,0,4.256741850753747,0,1,9.0,74.0,66.0,5.0,Medium
43.0,0,1,2,4.4407703093881175,0,0,14.0,52.0,68.0,21.0,Medium
40.0,1,3,1,17.287612410964755,2,1,11.0,70.0,7.0,28.0,Medium
16.0,0,3,2,13.041528462292218,0,0,3.0,42.0,86.0,33.0,Low
42.0,0,3,1,10.997505154164482,0,0,8.0,20.0,17.0,26.0,Low
41.0,1,3,2,18.85188468570008,0,2,10.0,104.0,25.0,30.0,Medium
40.0,1,3,4,3.5065889154510588,0,2,10.0,80.0,27.0,35.0,Medium
16.0,1,0,2,16.884919112475284,0,2,19.0,34.0,96.0,4.0,Medium
41.0,0,3,2,1.5569104615339375,1,0,2.0,167.0,76.0,39.0,Medium
37.0,1,0,4,6.814824245576292,0,2,17.0,77.0,80.0,43.0,High
38.0,1,4,2,15.139007320988636,0,0,10.0,65.0,16.0,17.0,Medium
46.0,1,0,1,6.1220781296304105,0,2,13.0,,6.0,2.0,Medium
30.0,0,3,1,7.530653874820016,0,0,7.0,91.0,37.0,27.0,Medium
22.0,0,3,2,5.546668826023625,0,1,19.0,157.0,80.0,4.0,High
31.0,1,1,2,6.843350915161485,0,2,11.0,100.0,91.0,6.0,Medium
23.0,1,0,4,4.337699564909066,1,0,0.0,11.0,67.0,20.0,Low
37.0,1,0,1,15.777486972909193,0,0,16.0,162.0,87.0,40.0,High
24.0,0,2,4,9.005079443822908,0,0,11.0,169.0,25.0,0.0,High
31.0,1,1,4,15.927155795284223,0,2,9.0,80.0,99.0,20.0,Medium
34.0,1,1,4,7.451861304264397,1,2,8.0,70.0,99.0,30.0,Medium
17.0,1,2,1,21.263736439952226,0,2,6.0,24.0,52.0,27.0,Low
30.0,1,0,0,5.712441007909148,1,0,16.0,169.0,69.0,16.0,High
18.0,1,0,3,9.968447165179754,1,2,1.0,131.0,36.0,35.0,Low
29.0,1,2,3,9.68873259751293,1,0,9.0,89.0,67.0,22.0,Medium
16.0,1,1,1,9.600143513907412,0,2,19.0,79.0,,17.0,High
43.0,1,3,1,9.758316762448118,0,0,11.0,45.0,68.0,18.0,Medium
48.0,1,3,4,7.688433687226689,0,0,3.0,49.0,45.0,2.0,Low
46.0,1,1,0,17.251401126639504,1,2,11.0,12.0,,42.0,Medium
49.0,1,2,2,5.7583354322027365,1,2,16.0,123.0,83.0,30.0,High
32.0,1,3,1,4.105176872242812,0,0,14.0,77.0,33.0,6.0,Medium
42.0,0,3,3,9.296042011502625,0,1,10.0,140.0,38.0,26.0,High
47.0,0,0,1,5.062637402160529,0,1,17.0,13.0,41.0,40.0,Low
15.0,1,0,3,15.274712749226689,0,1,0.0,131.0,77.0,49.0,Medium
36.0,0,3,4,20.58471014472427,2,0,4.0,168.0,34.0,31.0,Medium
26.0,1,1,4,11.503499870104791,0,2,19.0,86.0,68.0,21.0,High
27.0,0,0,1,9.347375997620937,0,0,5.0,102.0,4.0,26.0,Medium
36.0,1,0,1,22.573541968081265,0,2,16.0,58.0,58.0,30.0,Medium
36.0,1,2,4,4.531761391630411,0,2,12.0,42.0,29.0,38.0,Medium
48.0,1,1,1,2.2516336613557666,0,2,13.0,162.0,22.0,0.0,High
42.0,0,3,4,10.155158739070544,0,0,13.0,50.0,78.0,49.0,Medium
16.0,1,0,4,3.794154111077132,0,1,5.0,72.0,29.0,37.0,Medium
22.0,0,1,4,16.992929822346788,0,0,6.0,147.0,93.0,13.0,Medium
42.0,0,3,1,2.3299977045825804,0,0,13.0,35.0,50.0,19.0,Medium
23.0,1,0,3,3.359354693378965,0,0,2.0,146.0,12.0,30.0,Low
23.0,0,2,3,18.0420972797112,0,0,1.0,101.0,38.0,31.0,Low
29.0,1,1,4,17.99380975671446,0,0,5.0,101.0,91.0,10.0,Medium
41.0,1,2,3,18.129350995985536,1,1,11.0,159.0,90.0,8.0,High
22.0,1,3,1,11.045598272226266,0,2,4.0,146.0,27.0,2.0,Medium
37.0,1,3,4,22.37932155782813,1,1,1.0,65.0,27.0,27.0,Low
35.0,0,3,4,4.089026849950773,0,0,0.0,37.0,55.0,,Low
22.0,0,3,0,14.846047424017126,0,1,12.0,95.0,4.0,9.0,Medium
32.0,1,3,4,6.528790733061448,1,1,9.0,19.0,38.0,27.0,Low
34.0,1,0,4,22.39793503479595,0,2,7.0,176.0,89.0,8.0,Medium
26.0,0,3,4,11.813038899207807,0,2,6.0,36.0,42.0,32.0,Low
28.0,0,0,2,8.135110546078124,0,2,8.0,93.0,74.0,41.0,Medium
19.0,1,1,2,4.653006303791199,0,0,2.0,74.0,19.0,38.0,Low
32.0,1,1,4,19.67299422962381,1,0,12.0,144.0,25.0,29.0,High
20.0,1,0,2,0.0564816985203826,0,2,12.0,143.0,64.0,12.0,High
49.0,1,3,0,13.714789648652024,0,0,4.0,96.0,75.0,49.0,Medium
48.0,0,0,4,23.83155376511601,1,1,3.0,49.0,22.0,19.0,Low
27.0,1,3,4,18.4807660956816,0,0,10.0,87.0,58.0,36.0,Medium
16.0,0,1,1,2.541515336763437,0,0,16.0,116.0,43.0,13.0,High
15.0,0,1,1,17.47712484066846,0,0,3.0,89.0,57.0,40.0,Medium
43.0,0,3,3,4.84761145044675,0,1,10.0,11.0,5.0,17.0,Low
17.0,1,3,0,3.8255266170396647,0,0,8.0,179.0,80.0,44.0,High
42.0,1,3,4,18.87545144837466,0,0,10.0,30.0,96.0,15.0,Medium
35.0,0,2,3,15.439993387265194,0,0,3.0,144.0,48.0,19.0,Low
22.0,1,3,5,12.550740780234026,0,0,10.0,99.0,59.0,9.0,Medium
37.0,1,3,2,12.957403040963609,0,0,5.0,75.0,54.0,42.0,Medium
40.0,1,2,4,,0,0,3.0,27.0,80.0,15.0,Low
43.0,1,1,3,15.580681255999036,0,0,2.0,62.0,62.0,7.0,Low
40.0,1,1,2,10.795494741090415,0,0,6.0,37.0,34.0,31.0,Low
31.0,0,3,1,1.671701874576156,0,2,3.0,72.0,55.0,24.0,Low
30.0,1,3,4,4.386786087094723,1,1,5.0,81.0,15.0,24.0,Medium
29.0,1,2,0,19.76593533836165,1,1,15.0,53.0,74.0,45.0,Medium
38.0,0,0,3,11.703357973177932,0,2,5.0,83.0,43.0,2.0,Medium
32.0,1,1,2,3.4702256872576305,0,0,19.0,175.0,59.0,13.0,High
47.0,1,0,1,16.10023228709929,0,0,11.0,95.0,45.0,13.0,Medium
39.0,0,2,3,9.945517621327806,0,0,2.0,126.0,41.0,43.0,Medium
26.0,1,1,4,9.730627389759448,0,0,15.0,51.0,28.0,10.0,Medium
49.0,0,3,1,5.426544423376543,0,1,19.0,146.0,2.0,,High
39.0,1,0,2,15.486107538953572,1,1,18.0,17.0,14.0,21.0,Low
37.0,1,0,2,5.6904644018889305,0,2,6.0,32.0,22.0,49.0,Low
28.0,0,1,3,23.634194362439636,0,0,16.0,66.0,8.0,37.0,Medium
16.0,0,3,1,18.825540038479268,0,0,15.0,82.0,65.0,49.0,Medium
36.0,0,0,2,12.750508311798058,1,2,8.0,25.0,31.0,36.0,Low
33.0,0,1,4,1.033973955104643,0,2,7.0,63.0,72.0,20.0,Medium
20.0,0,3,1,17.404014665945297,0,2,5.0,66.0,26.0,36.0,Medium
36.0,0,3,1,18.448194707742708,1,0,0.0,107.0,87.0,41.0,Low
18.0,1,2,1,23.095805675320545,0,2,13.0,166.0,85.0,31.0,High
43.0,1,0,3,10.271153461877272,0,0,7.0,139.0,30.0,35.0,Medium
40.0,0,0,4,1.4070063090344345,0,0,16.0,66.0,84.0,45.0,Medium
33.0,1,3,3,17.913248718062526,0,0,16.0,81.0,93.0,26.0,Low
44.0,1,3,2,22.17520627080092,0,2,4.0,55.0,66.0,47.0,Medium
46.0,0,1,4,8.157398628947355,0,0,12.0,28.0,36.0,16.0,Medium
30.0,1,2,0,13.611694068668978,2,3,4.0,76.0,77.0,13.0,Medium
28.0,1,3,1,16.03147319103814,0,0,9.0,120.0,88.0,26.0,Medium
29.0,0,1,1,20.610449068711677,1,1,14.0,148.0,56.0,16.0,High
35.0,1,3,2,9.0306101590005,0,1,11.0,24.0,66.0,16.0,High
47.0,1,2,1,17.75445511184594,0,0,2.0,43.0,90.0,22.0,Low
29.0,0,3,2,5.439512033054856,0,2,5.0,161.0,54.0,16.0,Medium
24.0,1,1,3,19.613484242191934,1,2,2.0,102.0,1.0,5.0,Medium
49.0,1,1,3,8.997800732075676,0,2,12.0,25.0,96.0,8.0,Medium
17.0,1,3,4,8.235219152150943,0,0,19.0,95.0,74.0,29.0,High
25.0,1,3,4,5.2101756774527255,0,0,18.0,168.0,80.0,32.0,High
46.0,1,1,1,20.199565740079255,0,2,6.0,131.0,39.0,10.0,Medium
21.0,1,1,1,2.88392340949431,1,0,1.0,158.0,6.0,36.0,Low
21.0,0,3,0,11.244816736438782,0,0,11.0,172.0,87.0,44.0,High
28.0,1,3,4,23.173009985800974,0,2,18.0,44.0,45.0,38.0,Medium
48.0,0,3,4,5.935204683024002,0,0,17.0,69.0,30.0,43.0,Medium
38.0,0,3,3,15.536220298985336,0,1,8.0,79.0,24.0,20.0,Medium
24.0,0,0,2,15.453625638138112,0,1,12.0,76.0,94.0,27.0,Medium
42.0,1,0,0,20.43311334470728,1,1,15.0,84.0,93.0,15.0,Medium
30.0,1,3,0,5.392020752294654,0,0,4.0,33.0,12.0,5.0,Low
16.0,1,1,2,12.559587135838314,0,0,19.0,115.0,15.0,11.0,High
25.0,1,3,2,13.400489361624048,0,0,19.0,18.0,93.0,40.0,Medium
33.0,1,1,1,16.72482334194378,0,1,18.0,98.0,25.0,8.0,High
42.0,1,3,3,9.497779067755122,0,0,9.0,25.0,3.0,47.0,Low
44.0,0,1,2,0.453235585826321,0,2,5.0,146.0,60.0,17.0,Medium
30.0,1,3,2,4.790890490003525,0,2,7.0,72.0,37.0,12.0,Medium
18.0,1,3,5,1.0858455600204993,0,2,12.0,127.0,29.0,30.0,High
43.0,2,1,0,0.9572700624776688,0,1,3.0,157.0,66.0,42.0,Medium
22.0,1,3,0,17.28524157857195,0,0,4.0,85.0,97.0,49.0,Medium
27.0,0,3,0,19.53537435909746,0,0,8.0,158.0,68.0,23.0,Medium
45.0,1,3,1,4.08537280032122,1,2,19.0,56.0,86.0,13.0,Medium
37.0,0,1,1,14.862291086937535,0,1,0.0,127.0,69.0,14.0,Low
34.0,1,1,4,14.290242096587706,0,1,0.0,50.0,5.0,16.0,Low
16.0,0,1,0,1.3165842177774394,0,1,16.0,103.0,19.0,27.0,High
43.0,1,0,4,21.676013055128305,0,2,16.0,73.0,63.0,12.0,Medium
23.0,0,0,0,15.60117974974754,0,2,3.0,172.0,72.0,47.0,Medium
40.0,1,3,2,1.5754629068365409,0,0,2.0,115.0,71.0,11.0,Low
27.0,1,3,0,23.79405381309812,0,1,19.0,122.0,97.0,39.0,High
27.0,1,0,2,,0,1,19.0,145.0,49.0,,High
25.0,1,3,1,21.796768830150054,0,2,11.0,148.0,19.0,1.0,High
27.0,1,0,4,16.67123433546295,0,0,5.0,13.0,28.0,21.0,Low
41.0,1,0,3,,1,1,15.0,162.0,42.0,14.0,High
23.0,1,3,5,16.65304189200877,1,2,17.0,10.0,72.0,9.0,Low
36.0,1,3,2,16.286187348997125,0,2,4.0,159.0,90.0,28.0,Medium
18.0,1,1,3,18.9894438133273,0,0,11.0,68.0,,16.0,Medium
17.0,1,3,2,6.221780187266153,0,0,6.0,81.0,39.0,25.0,Medium
31.0,1,3,4,16.69212214104555,0,2,18.0,80.0,89.0,13.0,High
32.0,1,0,2,3.0223580014812708,0,0,2.0,20.0,15.0,35.0,Low
38.0,1,2,0,19.02058456676098,0,1,6.0,157.0,90.0,43.0,Medium
36.0,0,3,3,16.222516402267928,0,2,2.0,54.0,66.0,10.0,Low
42.0,0,1,1,18.57991613956499,0,0,,128.0,59.0,,Medium
25.0,1,1,1,15.61179917093043,1,0,9.0,16.0,91.0,1.0,Low
49.0,1,3,2,7.797333411696138,1,2,5.0,26.0,69.0,21.0,Medium
31.0,0,0,2,7.61014959125014,0,0,19.0,22.0,19.0,18.0,Medium
40.0,1,3,0,11.463848463449253,0,0,18.0,31.0,42.0,45.0,Medium
45.0,0,1,1,18.543121785844843,0,2,3.0,83.0,4.0,36.0,Low
44.0,0,1,1,17.59477871385197,0,0,1.0,102.0,4.0,36.0,Low
41.0,0,1,4,13.825586407112915,0,2,4.0,142.0,67.0,8.0,Medium
29.0,1,3,4,19.308147433503493,0,0,10.0,,4.0,,Medium
32.0,1,1,3,5.574063517181857,0,1,0.0,111.0,46.0,42.0,Low
45.0,1,3,0,17.015775766780994,0,2,17.0,99.0,31.0,41.0,Low
49.0,1,3,4,2.391775660434961,1,0,3.0,41.0,70.0,43.0,Low
49.0,1,3,0,22.787068646281146,0,2,3.0,63.0,51.0,43.0,Low
44.0,1,3,0,20.84721823462284,0,0,7.0,175.0,65.0,3.0,Medium
26.0,1,3,2,22.87784067462424,0,0,9.0,133.0,39.0,31.0,Medium
44.0,1,1,2,1.087155974769523,0,2,11.0,100.0,48.0,35.0,Medium
40.0,0,2,3,20.303257464806,0,2,11.0,119.0,10.0,46.0,Medium
40.0,1,3,1,14.544781397714946,0,0,5.0,57.0,25.0,10.0,Low
33.0,0,1,4,11.33123432135022,1,0,16.0,122.0,74.0,30.0,High
19.0,0,3,1,15.338735551766494,0,0,2.0,35.0,15.0,37.0,Low
26.0,1,1,0,12.990457557842811,0,2,10.0,71.0,7.0,20.0,Medium
15.0,1,1,1,14.641896252184186,0,0,17.0,179.0,39.0,6.0,High
43.0,1,2,3,2.1023721267857702,0,1,15.0,69.0,80.0,35.0,Medium
41.0,1,1,4,20.264754222080786,0,0,7.0,128.0,63.0,37.0,Medium
22.0,0,0,2,3.1215414166630744,0,0,6.0,129.0,87.0,17.0,Medium
45.0,1,3,2,13.218471874917457,1,2,5.0,75.0,30.0,9.0,Medium
15.0,1,4,4,0.9204570610249236,0,2,1.0,88.0,45.0,4.0,Low
20.0,0,3,3,4.465860087478353,0,0,19.0,35.0,35.0,23.0,Medium
25.0,1,1,4,10.486843904405204,0,0,12.0,54.0,60.0,0.0,Medium
36.0,0,3,1,2.3535829496241387,0,2,17.0,137.0,43.0,33.0,High
39.0,1,1,2,4.2540654357984335,0,1,8.0,122.0,94.0,31.0,Medium
43.0,0,2,4,8.516180815693746,0,2,10.0,62.0,1.0,17.0,Medium
37.0,1,1,4,17.17266598367986,1,0,16.0,22.0,29.0,48.0,Medium
45.0,0,2,0,1.8854778716996397,1,1,2.0,76.0,20.0,0.0,Low
46.0,1,2,2,9.393598528330244,0,0,8.0,173.0,80.0,49.0,High
27.0,1,1,4,19.523473132618086,1,0,6.0,89.0,80.0,28.0,Medium
19.0,1,2,1,18.697284765116045,1,1,,139.0,89.0,47.0,Medium
30.0,1,1,1,16.489635403552953,0,2,11.0,153.0,23.0,37.0,High
37.0,0,3,3,21.253629009769277,0,2,18.0,130.0,17.0,8.0,High
37.0,0,1,0,12.564556196782942,1,0,9.0,111.0,13.0,20.0,Medium
25.0,1,1,0,22.75516807245566,1,0,14.0,84.0,84.0,12.0,Medium
34.0,0,1,1,8.990608736769614,0,0,10.0,128.0,88.0,33.0,High
43.0,1,1,1,11.092354382451852,0,0,14.0,176.0,7.0,45.0,High
16.0,0,3,4,23.660468821085363,0,1,0.0,162.0,45.0,20.0,Low
40.0,0,1,3,8.9240602220639,1,0,3.0,25.0,62.0,8.0,Low
20.0,0,1,1,12.433326504162252,0,2,2.0,174.0,87.0,34.0,Medium
24.0,1,3,0,19.43835546159708,1,2,5.0,136.0,85.0,1.0,Medium
42.0,0,0,0,14.22878838314248,0,0,12.0,103.0,15.0,8.0,Medium
20.0,1,1,0,21.11413537889837,0,2,14.0,136.0,55.0,41.0,High
31.0,1,0,3,14.70813769705229,0,0,5.0,136.0,83.0,6.0,Medium
30.0,1,3,3,9.741197879166643,0,0,5.0,14.0,32.0,6.0,High
19.0,1,1,0,21.747704851578906,0,2,10.0,73.0,24.0,49.0,Medium
18.0,1,2,3,20.68857103374863,0,1,8.0,60.0,88.0,37.0,Medium
26.0,0,2,3,12.581583166060392,2,0,8.0,46.0,86.0,21.0,Medium
29.0,0,2,3,7.142485026924157,0,0,13.0,166.0,82.0,30.0,High
20.0,1,1,4,6.533987371873458,0,0,9.0,,12.0,44.0,Medium
35.0,0,0,4,18.833377676573043,1,0,0.0,29.0,74.0,10.0,Low
18.0,1,0,0,22.994668014022743,1,2,11.0,152.0,69.0,35.0,High
16.0,0,0,4,9.91794270267476,0,0,14.0,59.0,50.0,0.0,Medium
16.0,0,3,4,23.96768943517673,0,1,17.0,123.0,46.0,46.0,High
36.0,0,1,2,6.0786105446070975,0,0,4.0,162.0,78.0,18.0,Medium
46.0,1,3,0,8.178594575364773,0,0,3.0,73.0,28.0,39.0,Low
39.0,1,1,4,22.163910194497426,0,0,2.0,170.0,35.0,34.0,Medium
23.0,0,1,0,21.040187882551862,1,0,11.0,58.0,18.0,32.0,Medium
44.0,1,2,1,13.009934961578525,1,0,7.0,56.0,9.0,36.0,Medium
47.0,0,2,0,12.854019371488429,0,0,8.0,98.0,79.0,18.0,Medium
,1,0,4,23.615112095018247,0,0,5.0,161.0,24.0,4.0,Medium
36.0,1,3,3,13.14186941667252,1,2,11.0,173.0,21.0,39.0,High
39.0,0,3,2,11.083697468236124,0,1,0.0,135.0,60.0,24.0,Low
47.0,0,0,0,19.53735295963497,0,2,19.0,108.0,36.0,45.0,High
21.0,1,1,2,20.10264875178448,0,0,16.0,93.0,27.0,38.0,High
22.0,1,1,1,12.99645257784779,0,2,2.0,111.0,91.0,15.0,Low
42.0,1,1,4,21.89440142335797,0,2,14.0,91.0,86.0,27.0,Medium
39.0,1,1,4,2.983452813668665,0,0,15.0,172.0,80.0,18.0,High
47.0,1,3,1,19.482472413114287,1,0,3.0,106.0,30.0,26.0,Medium
31.0,1,3,2,9.280915673526875,0,2,9.0,30.0,14.0,37.0,Low
43.0,1,1,4,15.641861490889546,0,0,18.0,174.0,2.0,8.0,High
24.0,1,3,0,1.18820731401937,1,2,1.0,79.0,63.0,46.0,Low
43.0,1,2,0,1.4933400457871118,0,2,,92.0,33.0,1.0,Medium
49.0,1,3,4,9.289914071234358,1,0,9.0,42.0,68.0,14.0,Medium
45.0,1,3,4,20.47187528601522,0,1,11.0,16.0,52.0,27.0,Low
24.0,0,1,1,2.3234791770220067,0,0,12.0,76.0,6.0,48.0,Medium
36.0,1,2,1,3.1162941658937697,0,0,1.0,140.0,74.0,10.0,Low
30.0,1,0,3,16.87759300660096,1,0,15.0,172.0,41.0,1.0,High
19.0,0,3,3,15.377172223047586,0,1,14.0,93.0,65.0,42.0,High
24.0,0,1,0,4.158714820604495,0,0,10.0,153.0,96.0,23.0,High
26.0,1,3,2,2.522110410164794,0,0,14.0,,34.0,29.0,Low
43.0,1,2,4,1.2563846940358587,0,0,7.0,145.0,21.0,10.0,Medium
29.0,1,3,4,14.075881929761852,0,0,5.0,132.0,64.0,5.0,Medium
34.0,1,1,4,23.89642152087538,0,1,7.0,143.0,55.0,42.0,Medium
47.0,1,3,1,17.272112901806345,0,2,2.0,131.0,13.0,9.0,Low
19.0,1,1,3,13.126480876493448,0,0,13.0,99.0,67.0,27.0,Medium
42.0,1,1,2,5.087232903347382,0,1,18.0,122.0,79.0,15.0,High
24.0,0,3,4,1.214909507418346,0,0,18.0,140.0,86.0,36.0,High
43.0,1,0,2,15.87357860982486,0,2,7.0,88.0,64.0,44.0,Medium
46.0,1,3,2,21.508917013132308,0,2,11.0,64.0,38.0,19.0,Medium
23.0,0,1,4,18.12956311135576,0,0,16.0,82.0,37.0,17.0,Medium
38.0,0,0,1,5.128100297323897,1,1,5.0,110.0,35.0,4.0,Medium
17.0,1,1,3,14.459781242433898,0,2,1.0,106.0,53.0,18.0,Low
43.0,1,1,0,9.449685849997094,0,0,2.0,53.0,67.0,9.0,Low
35.0,2,3,4,20.810531053461645,1,1,4.0,102.0,16.0,11.0,High
15.0,0,3,0,12.1395105821253,0,0,15.0,112.0,96.0,30.0,High
40.0,1,1,1,22.63519269601553,0,0,1.0,121.0,84.0,25.0,Low
17.0,2,1,4,19.532510304183266,0,0,1.0,22.0,,7.0,Low
39.0,0,3,0,16.416634640027276,0,0,11.0,117.0,70.0,18.0,Medium
27.0,1,0,2,21.20452865911274,0,0,19.0,21.0,40.0,29.0,Low
15.0,1,3,2,8.908270104307139,0,0,16.0,83.0,72.0,9.0,Medium
45.0,0,1,4,21.041537556954037,0,2,7.0,55.0,98.0,11.0,Medium
42.0,1,3,4,7.884270704909955,0,0,0.0,129.0,27.0,49.0,Low
23.0,1,0,1,0.3484167605256143,0,2,1.0,23.0,66.0,4.0,Low
21.0,1,3,2,13.426214221709923,0,0,16.0,144.0,38.0,6.0,High
27.0,0,3,0,2.7302358482694107,0,2,6.0,159.0,57.0,44.0,Medium
37.0,1,1,2,2.107041699023217,0,0,11.0,42.0,73.0,12.0,Medium
41.0,0,1,1,23.31634335392724,1,0,1.0,133.0,52.0,6.0,Low
41.0,1,2,2,10.835731776210077,2,1,10.0,174.0,26.0,17.0,High
20.0,1,0,4,0.2352977127038062,1,0,1.0,161.0,85.0,15.0,Low
15.0,1,3,0,17.11866100618715,0,0,2.0,39.0,36.0,17.0,Low
27.0,1,3,0,17.291724015700183,0,0,5.0,78.0,13.0,18.0,Medium
39.0,1,3,2,9.402640413427132,0,0,,133.0,91.0,15.0,High
49.0,1,3,3,22.212907952253865,0,1,15.0,100.0,81.0,43.0,High
31.0,1,3,2,5.146675212118847,0,2,4.0,10.0,28.0,36.0,Low
24.0,0,3,4,3.007491752677536,0,1,8.0,40.0,49.0,31.0,Medium
16.0,1,3,4,11.467166591779865,1,3,5.0,114.0,1.0,12.0,Medium
33.0,0,3,3,0.7931835077070399,0,1,15.0,174.0,37.0,29.0,High
31.0,0,3,3,10.002933780295454,1,0,19.0,64.0,24.0,16.0,Medium
41.0,0,0,0,9.435130841884916,1,0,9.0,152.0,41.0,7.0,Medium
39.0,1,3,0,2.670035429234172,0,1,10.0,133.0,95.0,17.0,Medium
34.0,1,3,3,9.942584143130698,1,0,13.0,81.0,71.0,46.0,Low
25.0,1,1,2,7.747884563186854,0,1,17.0,105.0,24.0,10.0,Medium
43.0,0,2,3,14.086641913838058,1,2,6.0,44.0,42.0,43.0,Medium
49.0,1,3,2,5.816898518451124,0,1,13.0,88.0,98.0,0.0,Medium
21.0,0,1,3,9.06678101633841,0,0,19.0,174.0,89.0,36.0,High
35.0,1,3,0,12.5002637515175,0,0,16.0,42.0,87.0,34.0,Medium
41.0,1,1,0,16.1151370952433,0,0,12.0,61.0,87.0,3.0,Medium
33.0,1,0,4,8.805103601895118,0,0,7.0,127.0,76.0,45.0,Medium
38.0,1,3,3,16.738622696507946,0,2,9.0,54.0,7.0,1.0,Medium
35.0,0,3,3,21.855863172601424,1,0,4.0,105.0,83.0,49.0,Medium
45.0,0,0,1,12.36890239982285,1,2,13.0,135.0,50.0,1.0,High
31.0,0,1,0,1.2676112083724371,0,0,6.0,129.0,28.0,,Medium
23.0,0,3,4,20.77267289157146,0,1,1.0,162.0,38.0,47.0,Medium
18.0,0,3,1,15.283436495037533,0,0,15.0,135.0,78.0,39.0,High
39.0,0,1,2,5.03235356703109,0,2,15.0,38.0,27.0,42.0,Medium
36.0,1,3,1,19.1837697018007,0,2,17.0,46.0,32.0,29.0,Medium
37.0,1,0,4,15.211660426870758,0,1,17.0,118.0,55.0,26.0,High
44.0,0,1,0,5.597769683559688,0,0,7.0,104.0,86.0,11.0,Medium
26.0,1,1,3,13.008714825853136,0,2,14.0,117.0,14.0,44.0,High
25.0,0,3,2,22.014663521043826,0,1,16.0,46.0,74.0,41.0,Medium
39.0,1,1,2,4.078127416830909,0,1,2.0,90.0,81.0,46.0,Medium
27.0,0,3,0,4.106009457004338,0,2,14.0,30.0,7.0,5.0,Medium
45.0,1,3,3,6.104783019303609,0,1,2.0,164.0,,46.0,Medium
47.0,0,0,0,10.07135901179771,0,0,8.0,48.0,59.0,21.0,Medium
32.0,0,1,0,2.1289404073862803,0,0,18.0,152.0,45.0,6.0,High
21.0,1,2,1,2.10438287842177,0,1,7.0,154.0,3.0,14.0,Medium
46.0,1,3,2,9.21237614296794,1,0,0.0,174.0,26.0,48.0,Low
